Day,Month,Year,Value_Normalized,BlockHeight_Normalized,From_Encoded,To_Encoded
7,4,2019,3.4246076923076925e-07,0.9492622717103772,182,969
7,2,2018,0.0,0.4599982757536558,1868,1228
9,5,2018,2.3671076923076925e-07,0.5657289824850581,4064,2056
8,3,2018,3.923076923076923e-05,0.4933984302239819,285,2120
22,10,2018,1.529831923076923e-05,0.7588157037713142,1644,353
31,10,2017,0.0,0.3437789310542698,1009,729
11,5,2018,0.0,0.5678477095008742,3806,1699
29,3,2018,3.8461538461538463e-07,0.5185034174483448,3715,1438
26,9,2018,0.0,0.7276774362196926,2801,2286
3,2,2018,0.0,0.455050954247756,1110,2850
14,8,2018,7.692307692307693e-09,0.6769003587302428,4458,1188
27,11,2017,0.0,0.37746224157561314,2948,237
8,10,2017,0.0,0.3214173146761442,4460,2270
21,11,2017,0.00016913384615384615,0.3707088115711167,3180,2984
20,8,2018,1.5384615384615385e-07,0.6834463650632888,352,2362
3,5,2018,5.282234538461539e-05,0.5591050686910478,1152,3095
12,9,2018,0.0,0.711085915319731,1896,1349
6,8,2018,2.3076923076923076e-05,0.6676026766947146,3771,2570
23,7,2018,0.0,0.651202167488386,4905,2927
27,9,2018,0.0,0.7288371500738934,4404,2286
7,10,2017,1.5384615384615385e-07,0.32077388605183577,3193,2224
26,6,2018,7.300000000000001e-09,0.6196816788148257,4586,1613
4,5,2018,3.1037280076923074e-05,0.5599013462171972,1784,618
15,3,2018,7.692307692307692e-08,0.5020123457620121,5645,536
16,6,2018,7.692307692307692e-13,0.608711359184637,5675,1793
13,9,2018,4.615384615384615e-06,0.7119826420595093,5339,3035
1,4,2018,0.0,0.5214229698877776,813,2927
28,5,2018,7.788327153846154e-05,0.5870716720958017,1892,2405
26,7,2018,7.809129623076923e-05,0.654206745836993,924,1027
27,6,2018,1.0769230769230769e-06,0.6207806881245695,4080,2151
4,4,2018,3.846153846153846e-08,0.5248279609481931,686,3056
3,6,2018,0.0001576923076923077,0.5934440673863944,4938,1599
7,7,2018,3.846153846153846e-05,0.632424294314614,2649,407
28,5,2018,2.2107070000000003e-06,0.5872096908972052,5935,1327
14,8,2018,7.692307692307693e-09,0.6769389169913799,1554,2421
1,4,2018,3.8461538461538463e-07,0.5217721693194092,2644,2207
29,6,2018,7.692307692307693e-05,0.6233271152369989,1509,413
18,2,2018,2.3076923076923076e-05,0.4731199486206227,2497,1881
9,7,2018,0.0007692307692307692,0.6343431115765347,1944,1106
27,2,2018,6.153846153846155e-05,0.48245638665196056,2207,1667
20,3,2018,0.0,0.5073519728581478,5265,1823
2,1,2019,0.007691923076923078,0.8456532580148782,862,3050
4,6,2018,6.153846153846155e-05,0.595325908264558,5771,120
12,9,2018,3.753846153846154e-05,0.7103347212989112,1684,1725
10,11,2017,6.361761538461539e-07,0.3569676359752135,4258,948
29,12,2017,2.3076923076923076e-05,0.41438662111387103,1836,1147
20,3,2018,0.0,0.5073466340219904,4024,1823
1,2,2018,9.568087153846154e-06,0.4526047786142833,2034,2333
5,3,2019,0.0007692307692307692,0.9063657118586624,937,1920
26,9,2018,0.0,0.728246121137797,900,2286
9,7,2017,0.0,0.25264381143863446,3832,418
20,3,2018,3.384615384615385e-05,0.5073565207556153,4080,2324
4,5,2018,0.0,0.5597103345235642,5774,2430
19,4,2018,7.692307692307693e-05,0.5426248724117025,254,1278
27,2,2018,3.845469615384616e-05,0.48356132800187923,2504,2700
21,9,2018,7.692307692307693e-07,0.7222743362936851,4661,2286
20,3,2018,0.0,0.5074160388920373,1930,1823
20,4,2018,0.0,0.5443431867157101,131,3069
18,3,2018,0.0,0.5055602989906435,4746,2715
27,8,2018,0.0,0.6920173721773869,5417,3096
30,12,2018,0.0,0.8417713309243976,4291,377
15,10,2017,6.280091123076923e-05,0.32520947022531077,5559,970
26,9,2018,1.1423076923076923e-05,0.7272036639443874,4231,1318
12,6,2018,0.0001153846153846154,0.6040143697741197,3148,322
17,7,2017,0.0009230769230769232,0.2593636265488062,2389,1680
29,4,2018,7.692307692307693e-05,0.5542716423565069,4459,93
21,3,2018,7.692307692307693e-05,0.5087019074672917,3005,1352
26,12,2017,0.01976923076923077,0.4104758247612057,2145,1235
20,5,2018,9.23076923076923e-05,0.578215729318634,801,2056
30,5,2018,7.630553230769231e-06,0.5890282566801693,1805,3158
27,9,2018,2.5892307692307693e-06,0.7283981791009478,4231,2255
26,4,2018,7.685069230769232e-05,0.5513649426707864,3813,2074
11,11,2017,1.3846153846153847e-05,0.3577295076683483,4874,807
11,5,2018,7.692307692307693e-05,0.5678042078729245,676,180
30,6,2018,0.0005233846153846154,0.6248666773970682,5852,906
15,9,2017,1.1021538461538463e-06,0.30737083674590415,563,599
21,1,2018,2.6923076923076923e-05,0.43986433819589255,5637,1856
23,3,2018,7.692307692307693e-09,0.5110954856778799,5645,536
23,12,2017,7.769466923076924e-06,0.4076666082690267,4345,618
20,4,2018,7.093007692307693e-08,0.544603207810045,4,1242
29,4,2018,5.956162846153846e-05,0.5541415329420033,1448,1606
20,3,2018,0.0,0.5074435240115144,864,1823
1,4,2018,0.0,0.5211042215957108,1530,2927
30,1,2018,5.709584615384615e-07,0.45014120232963084,2048,754
23,6,2017,7.692307692307693e-05,0.236175479239639,4463,443
21,4,2018,7.692307692307693e-05,0.5455357245255456,1324,1492
29,5,2018,0.00023073207692307694,0.588572675994734,4938,431
3,4,2018,1.1071723076923078e-06,0.52364432119862,1501,634
12,8,2018,3.846153846153846e-08,0.6746556747280456,1286,2421
18,8,2018,1.0113576923076924e-06,0.6815807384282703,3490,2951
2,3,2019,0.0,0.9032104596896119,5446,1121
27,9,2018,0.0,0.7285535985535313,1302,2286
30,9,2017,1.453846153846154e-08,0.3169212236928848,5683,1728
20,7,2018,0.0002076923076923077,0.6475502058220205,3939,1438
26,9,2018,0.0,0.728138553475958,5301,2286
19,7,2017,0.0022,0.2615731137792988,3871,1680
24,4,2018,5.151560884615385e-05,0.5486559776575638,631,389
2,5,2018,7.692307692307693e-10,0.5580291943379864,1489,3056
12,5,2018,6.29117e-06,0.5689006466319261,1130,3065
3,1,2019,0.0,0.8465371320009444,5231,1814
26,9,2018,0.0,0.7279926252876544,3848,2286
25,10,2017,0.0,0.3370664321269804,2509,1775
18,1,2018,5.355761538461538e-07,0.436515306047794,1695,754
3,9,2018,0.0,0.7006678686298292,3892,2119
7,6,2018,3.7692307692307694e-06,0.5983935639736918,4530,2695
5,8,2018,0.0,0.6660093307037259,4531,397
3,6,2018,4.538698384615385e-05,0.5934786709540817,1152,2165
10,5,2018,0.00010133051692307693,0.567210806120758,2800,2802
12,6,2018,4.798126923076923e-07,0.6034021832280659,769,1907
4,3,2018,8.53846153846154e-05,0.4888285842078809,658,716
9,9,2018,7.615384615384616e-05,0.7070952341593765,721,3000
11,3,2018,2.3076923076923076e-05,0.49683031319985715,3258,1757
16,2,2018,0.0,0.47050055741404184,402,1699
20,3,2018,0.0,0.5073523683274929,824,1823
10,5,2018,3.846153846153846e-05,0.5669393164154183,5063,985
14,6,2018,8.1e-08,0.6062254388819924,891,1010
26,4,2018,5.615384615384616e-05,0.5506404428307538,4228,618
4,6,2018,8.653846153846155e-05,0.594331698331238,3231,1220
24,9,2018,5e-06,0.7254266224426481,4231,423
22,5,2018,5.990484615384615e-07,0.580816928935345,1474,1969
25,4,2018,5.767724615384616e-07,0.550127519090294,5634,2056
18,9,2017,7.692307692307693e-05,0.30964478547963115,3597,2436
22,4,2018,0.0,0.5463658146806921,131,100
2,5,2018,5.715384615384615e-07,0.5574033640995301,5605,619
2,11,2018,0.003991825144615385,0.7722996265582974,1828,1840
3,9,2018,0.0,0.7006977265653763,3892,3192
24,9,2018,3.926153846153846e-06,0.7258907057190008,4231,423
17,7,2018,6.161659846153847e-06,0.6437080234007121,5453,740
13,9,2018,0.15384615384615385,0.7126994302473147,5196,1226
21,11,2017,3.5364615384615386e-05,0.3706929927973168,1852,2984
9,5,2018,4.445184615384615e-05,0.5657149433233107,2293,803
28,6,2018,3.511483846153846e-07,0.6218456870706438,2131,2599
17,3,2018,0.0,0.5041101129025433,1868,2483
16,6,2018,9.316e-07,0.6078039547725439,5708,1811
3,2,2019,0.001307626076923077,0.8786830554436157,310,2889
23,4,2019,6.101227692307694e-07,0.9697193077230021,3267,8
1,4,2018,0.0,0.5220675849201212,927,2927
27,9,2018,9.346474615384616e-07,0.7286315060144956,4231,140
25,4,2019,0.0,0.9710229724187814,4531,397
19,11,2017,0.0,0.3675505933819787,1477,1775
2,7,2018,3.8499999999999994e-05,0.6273306491510656,5152,2307
1,2,2018,3.8461538461538463e-07,0.45234515298929345,2938,2006
13,3,2019,0.0,0.9171084388808058,2397,440
4,4,2018,0.0,0.525385374989965,430,2927
31,5,2018,3.846153846153846e-05,0.5899368475002976,2257,803
26,9,2018,0.0,0.7279544624958624,544,2286
23,10,2017,5.384615384615385e-08,0.33457042735603826,3193,3026
16,8,2018,1.5384615384615385e-07,0.6797329079137765,352,1273
29,11,2017,6.605832307692308e-07,0.37995785087721035,3759,2010
12,3,2018,7.692307692307692e-08,0.49827120575834993,5645,536
14,8,2018,7.692307692307693e-09,0.6772598403648441,793,2421
1,2,2018,0.00037834983,0.45308744894985087,4926,2073
22,1,2018,0.0010384615384615384,0.44086131641462745,3546,724
14,3,2018,7.692307692307693e-09,0.49993474755807565,3412,3056
7,11,2017,8.012316769230769e-06,0.3524300207107296,5537,948
1,5,2018,3.846153846153846e-05,0.5565141512773067,3523,2182
23,5,2018,1.5384615384615385e-07,0.5812721141514355,4450,996
15,3,2018,0.00013767047384615386,0.5021054787927587,5134,742
19,4,2018,7.692307692307694e-06,0.5427678345799186,2454,443
8,7,2018,6.0387800000000005e-05,0.6335013550757106,2182,2078
20,11,2017,0.0,0.3683439048880406,1182,2129
31,1,2018,1.3076923076923078e-05,0.4519196279740777,3858,477
19,3,2018,7.692307692307693e-09,0.5064445684460547,5693,3056
20,3,2018,0.0,0.5074205867895046,4608,1823
20,2,2018,0.0004424453053846154,0.4754283031873642,873,1751
19,7,2018,3.846153846153846e-05,0.6468486432039976,862,405
12,10,2018,0.001993372896153846,0.7472456548794392,2468,997
26,2,2018,0.0002076923076923077,0.48210362799622397,96,1667
7,10,2018,3.153846153846154e-09,0.741149099456981,3469,2184
20,3,2018,0.0,0.5073668029585853,1864,1823
1,8,2017,0.0,0.2733539478320568,43,175
31,1,2018,3.0769230769230774e-05,0.45169954928358746,2840,2850
31,7,2017,0.0003436080769230769,0.2725234622075652,3053,443
20,11,2017,0.0,0.36834726637747306,1182,1775
20,4,2018,0.0,0.5443036397812105,131,1630
14,7,2018,3.846153846153846e-05,0.6409662344318549,1616,757
23,1,2018,0.0,0.44243567987705645,5932,1744
23,8,2018,3.923076923076923e-05,0.6874024426559563,5704,2284
25,11,2018,0.0,0.8006842410607121,3762,2796
25,10,2018,8.461538461538461e-07,0.763242389884527,5632,2604
27,9,2018,0.0,0.7286069869151058,2764,2286
31,3,2018,0.0,0.5207051930266099,9,2927
6,9,2018,0.00013846153846153847,0.7035144569751103,2689,23
7,3,2018,3.204469e-05,0.4919800794181538,145,581
14,9,2017,1.5384615384615387e-05,0.30683754633417715,2360,1715
30,11,2018,0.0,0.8063845361994842,479,3203
5,7,2018,4.923076923076923e-05,0.629922357503497,3845,2102
29,3,2018,3.846153846153846e-05,0.5178408085608041,1021,891
17,9,2018,7.692307692307694e-06,0.716556640503733,1127,511
1,8,2018,9.23076923076923e-08,0.6616779527026572,3698,696
11,9,2017,0.0002523723076923077,0.30416278941929675,5268,2244
20,3,2018,0.0,0.5074209822588497,3893,1823
4,8,2018,1.5384615384615385e-08,0.6649941608951212,5391,166
18,10,2017,0.0004230769230769231,0.3285764962286065,491,2212
31,8,2017,1.5e-05,0.2967756197894442,1448,859
25,2,2018,3.0769230769230774e-05,0.48123972521208025,382,1351
11,7,2018,7.692307692307693e-07,0.6371796154535182,1944,2315
5,9,2018,0.00041992134923076927,0.703157348156579,3513,3016
25,3,2018,3.0769230769230774e-05,0.5134253933239238,1225,891
31,3,2018,0.0,0.5204230256489554,2717,2927
6,9,2017,6.153846153846155e-05,0.3012659764672011,3721,790
7,11,2018,0.0003885766423076923,0.7782294916518399,1100,1584
6,11,2017,0.001246153846153846,0.35163453412327017,2952,1431
27,1,2018,7.692307692307693e-05,0.446368424778369,760,1641
1,9,2018,7.692307692307693e-05,0.6982155632215091,2245,980
4,5,2018,9.91923076923077e-05,0.5601730336572096,1980,2771
19,9,2017,8.461538461538463e-05,0.31022296166201524,1363,2159
6,7,2018,2.118864076923077e-05,0.6319064272073417,5708,1032
7,6,2018,6.923076923076924e-05,0.598458816415616,449,661
20,3,2018,0.0,0.5073517751234754,779,1823
29,6,2018,3.846153846153846e-05,0.6234481288565675,2015,1377
23,5,2018,3.846153846153846e-05,0.5819127744903291,4390,3
25,9,2018,0.0,0.7269414677686551,2690,2286
4,4,2018,9.090781538461539e-07,0.5251597597286447,3687,969
1,6,2018,3.1353684615384613e-06,0.5917415718561868,2982,1459
8,11,2018,0.00077,0.7792509889699645,1100,422
24,5,2018,2.55048e-07,0.5829714459268832,3345,1433
4,9,2017,8.990787e-05,0.2995314479200487,4940,2131
20,12,2017,1.9889153846153846e-05,0.40447892761368653,1793,1819
23,12,2017,0.0,0.40775914809575575,1761,1775
9,5,2018,0.0,0.5653750374212868,617,499
14,5,2018,8.546359461538462e-06,0.5716386786420057,2368,2056
10,7,2018,4.226215384615385e-05,0.6359732362166081,5372,2216
31,7,2018,7.681e-05,0.6608468738741481,218,2288
20,7,2017,0.004615384615384616,0.26255961206039136,3112,2810
1,3,2018,1.307692307692308e-06,0.4850536315752215,3647,1232
24,1,2018,7.03e-07,0.4432511376664382,879,754
3,4,2018,1.846153846153846e-05,0.5246308194797126,1448,2205
25,9,2018,9.078525615384616e-06,0.7266341880875932,4231,2267
26,7,2018,6.612494538461539e-06,0.6543619675549041,2506,1027
26,4,2018,7.692307692307693e-05,0.5510766455182844,3285,715
18,3,2018,0.0,0.5055249044842663,3872,2199
7,7,2018,0.00015384615384615385,0.6322137068884036,2015,745
30,4,2018,7.615384615384616e-05,0.5553568102391758,726,1612
21,9,2017,1.5384615384615387e-05,0.31157764190329906,2271,1078
26,7,2018,7.470471923076924e-06,0.6549868091199976,5773,1027
28,4,2018,0.0001553846153846154,0.5531815311070255,5751,1438
4,2,2018,1.5384615384615385e-06,0.45607185836186315,170,2766
22,2,2018,7.783367615384615e-05,0.4774946305149682,5852,494
7,3,2018,3.846153846153846e-05,0.4928374569581052,5328,2632
10,10,2018,7.692307692307693e-09,0.7446209248367007,241,2421
17,3,2018,7.692307692307692e-08,0.5038627468272482,3610,3056
13,9,2017,0.002307692307692308,0.30619747919930107,1642,2408
19,11,2017,0.0,0.3677443733610267,2509,1775
7,5,2019,0.003461980030769231,0.9870578702156613,4933,559
24,7,2018,0.0,0.6517943828325176,5327,2366
29,10,2017,0.0,0.34220931322398074,4117,1775
9,11,2018,0.0007692307692307692,0.7806054714765757,2215,1584
15,4,2018,1.8846153846153847e-09,0.5382968559000664,1646,2010
25,9,2018,0.0,0.7266436793518732,1812,2286
12,7,2018,7.692307692307693e-07,0.6383575208975888,1944,890
19,5,2018,3.846153846153847e-06,0.5770336714464409,2715,974
20,2,2018,3.846153846153846e-05,0.4752084222315466,107,1371
26,3,2018,3.846153846153847e-06,0.5144909854740155,1756,1438
18,8,2018,1.0034769230769231e-06,0.6817231073924689,5352,2951
14,2,2018,6.923076923076923e-07,0.4680974879391736,2411,838
23,12,2018,6.384615384615384e-07,0.8332106060132695,3707,1685
21,11,2017,0.0,0.3703963907885698,4288,1862
23,3,2018,3.846153846153846e-05,0.5114363802532665,1614,912
26,9,2018,0.0,0.7279530783531548,1432,2286
3,5,2018,0.0,0.5591323560758527,2064,1208
4,3,2018,2.2307692307692305e-05,0.48905241985714853,1448,2942
20,3,2018,0.0,0.5074063498930849,1307,1823
11,6,2018,3.846153846153846e-05,0.6027235578320528,5546,2980
1,11,2018,0.0,0.7715854089212347,1828,2836
20,3,2018,0.0,0.5073519728581478,2871,1823
26,9,2018,7.306891000000001e-06,0.7275534565800365,4231,886
8,11,2018,0.001153846153846154,0.7803675966655607,1274,1584
20,3,2018,0.0,0.5073519728581478,4517,1823
4,4,2018,0.0,0.5248809538404225,5071,2927
20,12,2018,0.0,0.8303525490569835,4095,2136
26,9,2018,0.0,0.7271840882118102,1618,2286
24,9,2018,7.692307692307692e-08,0.7258218940529716,4231,2218
22,4,2018,0.0,0.5461617524986743,3806,878
22,10,2017,0.0,0.33322286556296443,1790,1775
21,2,2018,4.6004615384615385e-07,0.47640432153081436,1146,1351
12,9,2018,0.0,0.7114833620114519,1896,1775
13,11,2017,5.6643704000000005e-05,0.36030025614549477,2252,948
7,10,2017,0.0,0.3207904957643256,2273,1775
25,9,2018,0.0,0.7269351402591352,2641,2286
30,3,2018,3.846153846153846e-05,0.5194440412854177,4937,891
20,11,2017,0.0,0.3683243291554633,1182,1775
14,3,2018,2.3076923076923078e-07,0.5003671932868287,5645,536
4,4,2018,0.0,0.5252522995553738,3202,3021
18,10,2017,0.0,0.3283186502156692,3099,1775
27,9,2018,1.6153846153846154e-05,0.7286597820726627,2513,2286
9,5,2018,1.842521769230769e-06,0.5658341773308272,1337,803
8,3,2018,6.923076923076924e-05,0.4934708011141161,5438,403
18,3,2019,0.0,0.9230784441128653,221,480
18,3,2019,0.0001153846153846154,0.9240299433569258,5440,2451
2,7,2018,1.846153846153846e-05,0.6272248611012793,348,170
30,6,2018,8.461538461538462e-06,0.6246732928873652,4080,1384
3,5,2018,1.1538461538461538e-05,0.5583809643203602,239,66
29,4,2018,3.846153846153846e-05,0.5539178950274081,5852,1059
20,2,2019,0.0012692307692307692,0.8939900919110305,5336,2188
22,3,2018,7.692307692307693e-09,0.5096174190009574,5645,536
24,4,2018,0.0006230824843846155,0.5486543957801838,4979,389
18,6,2018,6.888479153846154e-06,0.6112061775475442,3353,2032
12,5,2018,6.076923076923077e-07,0.568941973178478,339,1569
20,3,2018,0.0,0.5074676476415593,2778,1823
27,12,2017,0.00026153846153846154,0.4121949300039033,3320,2517
9,11,2017,0.0,0.3557919056125405,374,1775
26,5,2018,4.615384615384615e-05,0.584190282448161,3926,803
7,9,2018,3.8395307692307696e-05,0.7050209974448726,36,26
25,8,2017,7.692307692307693e-07,0.2925504253075071,2459,516
27,11,2017,0.0,0.3774610551675781,2948,2214
4,4,2018,0.0,0.5255388170958234,1880,866
7,3,2019,0.0,0.9097726802658029,1056,440
21,12,2017,0.0007668891538461539,0.4049190849946671,947,1819
12,3,2018,7.692307692307692e-08,0.49827753326787005,5645,536
14,9,2017,0.00015384615384615385,0.3068525741692869,3261,1715
22,12,2017,6.356158461538462e-07,0.40619210081620916,2324,754
21,1,2018,0.00010453846153846154,0.4396909248881118,1779,1856
9,10,2017,4.5846153846153844e-09,0.32173289921345105,3193,2316
27,3,2018,7.692307692307693e-05,0.5154828225912654,5422,1162
3,9,2018,7.774174615384615e-07,0.7001820345395017,1407,2184
12,12,2017,1.5384615384615387e-05,0.3953843190868138,5094,2261
20,3,2018,0.0,0.5073519728581478,1271,1823
9,5,2018,3.0769230769230774e-05,0.5656617526964088,2613,2207
17,3,2018,1.8307076923076924e-06,0.5039983928125819,832,2881
11,11,2017,0.0,0.35784340283970717,2509,1775
26,9,2018,0.0,0.7272473633070095,3848,2286
29,10,2017,0.0,0.3424096184472213,4117,1775
25,12,2017,7.692307692307694e-06,0.4094274355276213,2149,443
26,9,2018,0.0,0.7276849501372477,1939,2286
3,12,2017,0.0,0.3849468943990072,1487,2257
20,3,2018,0.0,0.5074069430971023,3054,1823
20,3,2018,0.0,0.5074395693180646,5895,1823
26,9,2018,0.0,0.727608426818991,1158,2286
10,7,2017,0.0,0.253077641310095,2628,1775
26,9,2018,3.8461538461538463e-07,0.7272875034455267,4231,423
28,7,2018,1.8858461538461542e-08,0.6570580798144142,1409,1902
15,6,2018,3.267116846153846e-06,0.6066193263496084,1623,127
8,6,2018,8.495384615384615e-06,0.5994395803912062,1155,2922
26,9,2018,1.1185096153846153e-05,0.7281741457170076,4231,1903
19,3,2018,3.076923076923077e-07,0.5057329213597342,3331,894
13,5,2018,0.0006681538461538462,0.570225666672335,2562,1039
11,5,2018,4.5908286923076926e-05,0.5674480877277558,3734,10
30,5,2018,1.6759498461538463e-06,0.5896190878815933,3458,2610
14,1,2018,6.923076923076923e-06,0.43147603791918265,1034,1079
20,3,2018,0.0,0.507389740180595,5913,1823
13,5,2018,7.692307692307693e-09,0.5705305735373268,1683,381
13,4,2018,0.0,0.5360181615341996,713,2927
4,2,2018,6.511556153846155e-07,0.45618081016640954,893,2593
